model-1593639189, 1593639241.169, 0.85, 0.1155, 0.85, 0.1129
model-1593639189, 1593639241.213, 0.84, 0.1211, 0.84, 0.1114
model-1593639189, 1593639241.26, 0.91, 0.087, 0.78, 0.1488
model-1593639189, 1593639241.303, 0.89, 0.0805, 0.77, 0.1566
model-1593639189, 1593639241.35, 0.9, 0.0972, 0.79, 0.1451
model-1593639189, 1593639241.396, 0.78, 0.1417, 0.88, 0.0911
model-1593639189, 1593639241.44, 0.74, 0.1574, 0.84, 0.1062
model-1593639189, 1593639241.484, 0.86, 0.1167, 0.84, 0.1272
model-1593639189, 1593639241.533, 0.92, 0.0798, 0.82, 0.1183
model-1593639189, 1593639241.577, 0.86, 0.1136, 0.74, 0.1877
model-1593639189, 1593639241.621, 0.89, 0.0917, 0.84, 0.1102
model-1593639189, 1593639241.668, 0.77, 0.1468, 0.86, 0.1047
model-1593639189, 1593639241.714, 0.84, 0.1062, 0.9, 0.0792
model-1593639189, 1593639241.762, 0.85, 0.0982, 0.86, 0.1051
model-1593639189, 1593639241.821, 0.82, 0.1271, 0.84, 0.1152
model-1593639189, 1593639241.867, 0.82, 0.1273, 0.82, 0.1341
model-1593639189, 1593639241.911, 0.86, 0.1043, 0.86, 0.1168
model-1593639189, 1593639241.958, 0.86, 0.0938, 0.84, 0.1159
model-1593639189, 1593639242.002, 0.82, 0.1332, 0.82, 0.1307
model-1593639189, 1593639242.048, 0.81, 0.1342, 0.81, 0.1234
model-1593639189, 1593639242.096, 0.82, 0.1132, 0.82, 0.1404
model-1593639189, 1593639242.142, 0.86, 0.1048, 0.78, 0.1533
model-1593639189, 1593639242.186, 0.81, 0.1317, 0.82, 0.1239
model-1593639189, 1593639242.233, 0.87, 0.113, 0.77, 0.153
model-1593639189, 1593639242.278, 0.89, 0.0899, 0.8, 0.1343
model-1593639189, 1593639242.323, 0.82, 0.1274, 0.77, 0.1433
model-1593639189, 1593639242.37, 0.86, 0.0997, 0.81, 0.1207
model-1593639189, 1593639242.414, 0.87, 0.0858, 0.87, 0.1063
model-1593639189, 1593639242.458, 0.81, 0.1399, 0.83, 0.1225
model-1593639189, 1593639242.506, 0.84, 0.1169, 0.83, 0.1313
model-1593639189, 1593639242.552, 0.85, 0.1275, 0.79, 0.1386
model-1593639189, 1593639242.595, 0.86, 0.0814, 0.85, 0.1053
model-1593639189, 1593639242.643, 0.83, 0.1108, 0.81, 0.1266
model-1593639189, 1593639242.686, 0.85, 0.1077, 0.85, 0.1093
model-1593639189, 1593639242.735, 0.83, 0.1167, 0.8, 0.1235
model-1593639189, 1593639242.787, 0.88, 0.094, 0.79, 0.1393
model-1593639189, 1593639242.84, 0.92, 0.0763, 0.87, 0.1117
model-1593639189, 1593639242.884, 0.82, 0.1396, 0.93, 0.0562
model-1593639189, 1593639242.931, 0.85, 0.1083, 0.81, 0.1262
model-1593639189, 1593639242.974, 0.82, 0.1265, 0.76, 0.1443
model-1593639189, 1593639243.017, 0.86, 0.097, 0.82, 0.1323
model-1593639189, 1593639243.064, 0.72, 0.1683, 0.89, 0.0985
model-1593639189, 1593639243.111, 0.88, 0.1009, 0.79, 0.1233
model-1593639189, 1593639243.156, 0.81, 0.1227, 0.91, 0.0814
model-1593639189, 1593639243.203, 0.82, 0.1179, 0.81, 0.1381
model-1593639189, 1593639243.247, 0.79, 0.1479, 0.91, 0.0928
model-1593639189, 1593639243.291, 0.81, 0.145, 0.86, 0.094
model-1593639189, 1593639243.34, 0.87, 0.0976, 0.89, 0.0803
model-1593639189, 1593639243.384, 0.83, 0.1156, 0.85, 0.1049
model-1593639189, 1593639243.43, 0.81, 0.1462, 0.88, 0.0858
model-1593639189, 1593639243.48, 0.86, 0.1175, 0.81, 0.1277
model-1593639189, 1593639243.524, 0.83, 0.1131, 0.85, 0.1051
model-1593639189, 1593639243.568, 0.82, 0.1175, 0.77, 0.1328
model-1593639189, 1593639243.617, 0.84, 0.1102, 0.79, 0.1445
model-1593639189, 1593639243.661, 0.9, 0.0855, 0.84, 0.1105
model-1593639189, 1593639243.704, 0.75, 0.1452, 0.8, 0.1226
model-1593639189, 1593639243.757, 0.81, 0.1113, 0.82, 0.1136
model-1593639189, 1593639243.806, 0.86, 0.0998, 0.82, 0.1113
model-1593639189, 1593639243.857, 0.85, 0.1186, 0.81, 0.1418
model-1593639189, 1593639243.903, 0.88, 0.0792, 0.83, 0.1232
model-1593639189, 1593639243.95, 0.82, 0.1183, 0.83, 0.1078
model-1593639189, 1593639243.994, 0.84, 0.1202, 0.84, 0.1203
model-1593639189, 1593639244.039, 0.87, 0.0914, 0.76, 0.1637
model-1593639189, 1593639244.084, 0.84, 0.1126, 0.84, 0.1138
model-1593639189, 1593639244.128, 0.83, 0.1128, 0.8, 0.1313
model-1593639189, 1593639244.176, 0.82, 0.1396, 0.81, 0.1271
model-1593639189, 1593639244.22, 0.82, 0.1435, 0.85, 0.1098
model-1593639189, 1593639244.263, 0.82, 0.1155, 0.86, 0.105
model-1593639189, 1593639244.309, 0.89, 0.1136, 0.81, 0.1155
model-1593639189, 1593639244.354, 0.79, 0.1548, 0.79, 0.1425
model-1593639189, 1593639244.397, 0.81, 0.1392, 0.78, 0.1498
model-1593639189, 1593639244.445, 0.92, 0.0714, 0.86, 0.1066
model-1593639189, 1593639244.488, 0.85, 0.1203, 0.75, 0.168
model-1593639189, 1593639244.532, 0.8, 0.1442, 0.83, 0.1298
model-1593639189, 1593639244.579, 0.87, 0.0888, 0.84, 0.1248
model-1593639189, 1593639244.623, 0.86, 0.1101, 0.84, 0.1136
model-1593639189, 1593639244.667, 0.85, 0.1112, 0.73, 0.1695
model-1593639189, 1593639244.714, 0.82, 0.1385, 0.82, 0.134
model-1593639189, 1593639244.758, 0.8, 0.1558, 0.81, 0.1332
model-1593639189, 1593639244.805, 0.86, 0.0961, 0.84, 0.107
model-1593639189, 1593639244.86, 0.89, 0.0781, 0.79, 0.1401
model-1593639189, 1593639244.904, 0.77, 0.147, 0.77, 0.1561
model-1593639189, 1593639244.948, 0.87, 0.1093, 0.81, 0.1376
model-1593639189, 1593639244.994, 0.75, 0.1417, 0.83, 0.1185
model-1593639189, 1593639245.039, 0.88, 0.0851, 0.85, 0.1199
model-1593639189, 1593639245.082, 0.86, 0.1042, 0.84, 0.1183
model-1593639189, 1593639245.129, 0.84, 0.1198, 0.84, 0.115
model-1593639189, 1593639245.175, 0.82, 0.1335, 0.83, 0.1325
model-1593639189, 1593639245.222, 0.81, 0.1172, 0.85, 0.1086
model-1593639189, 1593639245.269, 0.81, 0.1176, 0.76, 0.1522
model-1593639189, 1593639245.313, 0.85, 0.1248, 0.83, 0.1139
model-1593639189, 1593639245.356, 0.86, 0.106, 0.81, 0.116
model-1593639189, 1593639245.403, 0.85, 0.1292, 0.79, 0.1372
model-1593639189, 1593639245.449, 0.83, 0.1244, 0.85, 0.1153
model-1593639189, 1593639245.492, 0.87, 0.1055, 0.71, 0.1909
model-1593639189, 1593639245.539, 0.85, 0.1047, 0.77, 0.1437
model-1593639189, 1593639245.583, 0.85, 0.1044, 0.79, 0.1361
model-1593639189, 1593639245.627, 0.9, 0.0818, 0.82, 0.1089
model-1593639189, 1593639245.673, 0.9, 0.0911, 0.83, 0.131
model-1593639189, 1593639245.72, 0.87, 0.0978, 0.83, 0.126
model-1593639189, 1593639245.763, 0.87, 0.0957, 0.82, 0.1214
model-1593639189, 1593639245.818, 0.89, 0.0929, 0.88, 0.1022
model-1593639189, 1593639245.864, 0.87, 0.103, 0.84, 0.1168
model-1593639189, 1593639245.912, 0.84, 0.1255, 0.85, 0.1115
model-1593639189, 1593639245.958, 0.9, 0.0845, 0.86, 0.0979
model-1593639189, 1593639246.002, 0.85, 0.1079, 0.85, 0.1089
model-1593639189, 1593639246.045, 0.85, 0.0769, 0.91, 0.0675
model-1593639189, 1593639246.093, 0.82, 0.141, 0.84, 0.1146
model-1593639189, 1593639246.138, 0.86, 0.1176, 0.78, 0.142
model-1593639189, 1593639246.182, 0.89, 0.096, 0.89, 0.1115
model-1593639189, 1593639246.227, 0.83, 0.126, 0.85, 0.1087
model-1593639189, 1593639246.271, 0.89, 0.0719, 0.8, 0.1363
model-1593639189, 1593639246.314, 0.83, 0.1227, 0.89, 0.0942
model-1593639189, 1593639246.36, 0.85, 0.1246, 0.86, 0.111
model-1593639189, 1593639246.406, 0.89, 0.0999, 0.84, 0.1065
model-1593639189, 1593639246.45, 0.86, 0.1182, 0.86, 0.1025
model-1593639189, 1593639246.496, 0.85, 0.0965, 0.83, 0.1283
model-1593639189, 1593639246.54, 0.77, 0.1388, 0.76, 0.1547
model-1593639189, 1593639246.583, 0.81, 0.1149, 0.82, 0.1259
model-1593639189, 1593639246.633, 0.84, 0.1265, 0.85, 0.1149
model-1593639189, 1593639246.679, 0.84, 0.1195, 0.85, 0.1138
model-1593639189, 1593639246.723, 0.82, 0.1262, 0.87, 0.1046
model-1593639189, 1593639246.77, 0.85, 0.1099, 0.81, 0.1403
model-1593639189, 1593639246.815, 0.89, 0.0759, 0.85, 0.1088
model-1593639189, 1593639246.87, 0.84, 0.1104, 0.85, 0.1133
model-1593639189, 1593639246.919, 0.84, 0.1212, 0.85, 0.1051
model-1593639189, 1593639246.962, 0.87, 0.0959, 0.86, 0.1185
model-1593639189, 1593639247.006, 0.84, 0.1118, 0.81, 0.1398
model-1593639189, 1593639247.052, 0.86, 0.0837, 0.85, 0.125
model-1593639189, 1593639247.097, 0.82, 0.1155, 0.79, 0.1502
model-1593639189, 1593639247.143, 0.78, 0.1528, 0.78, 0.1433
model-1593639189, 1593639247.19, 0.83, 0.1055, 0.9, 0.0956
model-1593639189, 1593639247.234, 0.82, 0.1184, 0.8, 0.1244
model-1593639189, 1593639247.278, 0.92, 0.0798, 0.81, 0.1282
model-1593639189, 1593639247.325, 0.86, 0.1008, 0.84, 0.121
model-1593639189, 1593639247.37, 0.79, 0.1384, 0.7, 0.1909
model-1593639189, 1593639247.416, 0.87, 0.1074, 0.82, 0.1219
model-1593639189, 1593639247.461, 0.82, 0.1319, 0.73, 0.1745
model-1593639189, 1593639247.505, 0.78, 0.1172, 0.75, 0.1865
model-1593639189, 1593639247.549, 0.87, 0.0941, 0.79, 0.1496
model-1593639189, 1593639247.595, 0.84, 0.1075, 0.86, 0.1187
model-1593639189, 1593639247.641, 0.85, 0.1092, 0.81, 0.1368
model-1593639189, 1593639247.685, 0.85, 0.1205, 0.89, 0.0765
model-1593639189, 1593639247.731, 0.82, 0.1332, 0.82, 0.149
model-1593639189, 1593639247.775, 0.86, 0.1144, 0.89, 0.0901
model-1593639189, 1593639247.82, 0.85, 0.1209, 0.82, 0.1188
model-1593639189, 1593639247.872, 0.83, 0.1106, 0.78, 0.1519
model-1593639189, 1593639247.92, 0.78, 0.1546, 0.85, 0.1216
model-1593639189, 1593639247.964, 0.88, 0.121, 0.81, 0.1186
model-1593639189, 1593639248.012, 0.83, 0.1221, 0.85, 0.1082
model-1593639189, 1593639248.055, 0.9, 0.0958, 0.83, 0.1109
model-1593639189, 1593639248.098, 0.91, 0.0657, 0.83, 0.1186
model-1593639189, 1593639248.146, 0.83, 0.1201, 0.81, 0.1395
model-1593639189, 1593639248.19, 0.8, 0.1244, 0.8, 0.1399
model-1593639189, 1593639248.233, 0.79, 0.1378, 0.86, 0.112
model-1593639189, 1593639248.279, 0.82, 0.1033, 0.78, 0.1548
model-1593639189, 1593639248.328, 0.9, 0.089, 0.84, 0.1043
model-1593639189, 1593639248.373, 0.83, 0.1202, 0.85, 0.1049
model-1593639189, 1593639248.419, 0.86, 0.1024, 0.8, 0.1304
model-1593639189, 1593639248.462, 0.91, 0.077, 0.82, 0.1069
model-1593639189, 1593639248.506, 0.81, 0.1313, 0.89, 0.0942
model-1593639189, 1593639248.552, 0.87, 0.1132, 0.8, 0.1327
model-1593639189, 1593639248.595, 0.83, 0.1228, 0.77, 0.1512
model-1593639189, 1593639248.641, 0.88, 0.0686, 0.85, 0.1077
model-1593639189, 1593639248.687, 0.82, 0.1366, 0.87, 0.088
model-1593639189, 1593639248.731, 0.82, 0.134, 0.92, 0.0764
model-1593639189, 1593639248.775, 0.79, 0.1353, 0.8, 0.1582
model-1593639189, 1593639248.822, 0.85, 0.1025, 0.79, 0.1364
model-1593639189, 1593639248.865, 0.76, 0.156, 0.8, 0.153
model-1593639189, 1593639248.915, 0.83, 0.1139, 0.83, 0.126
model-1593639189, 1593639248.962, 0.86, 0.1091, 0.84, 0.1127
model-1593639189, 1593639249.008, 0.89, 0.0887, 0.85, 0.1054
model-1593639189, 1593639249.052, 0.89, 0.0808, 0.82, 0.1345
model-1593639189, 1593639249.098, 0.81, 0.1332, 0.83, 0.132
model-1593639189, 1593639249.141, 0.87, 0.0927, 0.78, 0.1619
model-1593639189, 1593639249.185, 0.86, 0.1075, 0.82, 0.1333
model-1593639189, 1593639249.231, 0.81, 0.125, 0.82, 0.1174
model-1593639189, 1593639249.274, 0.88, 0.1024, 0.89, 0.0848
model-1593639189, 1593639249.32, 0.87, 0.1069, 0.76, 0.1343
model-1593639189, 1593639249.365, 0.86, 0.1086, 0.81, 0.1423
model-1593639189, 1593639249.409, 0.93, 0.0633, 0.81, 0.133
model-1593639189, 1593639249.452, 0.86, 0.1017, 0.83, 0.1088
model-1593639189, 1593639249.497, 0.82, 0.1234, 0.83, 0.1201
model-1593639189, 1593639249.545, 0.93, 0.065, 0.87, 0.09
model-1593639189, 1593639249.589, 0.88, 0.1052, 0.82, 0.1329
model-1593639189, 1593639249.635, 0.83, 0.1014, 0.77, 0.1509
model-1593639189, 1593639249.68, 0.79, 0.1657, 0.9, 0.088
model-1593639189, 1593639249.724, 0.82, 0.1389, 0.84, 0.1063
model-1593639189, 1593639249.771, 0.87, 0.1047, 0.84, 0.118
model-1593639189, 1593639249.818, 0.83, 0.1255, 0.77, 0.1573
model-1593639189, 1593639249.864, 0.86, 0.1092, 0.82, 0.1324
model-1593639189, 1593639249.923, 0.75, 0.1628, 0.74, 0.1562
model-1593639189, 1593639249.971, 0.85, 0.1096, 0.78, 0.1469
model-1593639189, 1593639250.015, 0.88, 0.0932, 0.85, 0.0933
model-1593639189, 1593639250.06, 0.85, 0.1045, 0.76, 0.1797
model-1593639189, 1593639250.102, 0.87, 0.1067, 0.83, 0.1266
model-1593639189, 1593639250.146, 0.83, 0.1157, 0.87, 0.1067
model-1593639189, 1593639250.191, 0.86, 0.1079, 0.88, 0.098
model-1593639189, 1593639250.236, 0.85, 0.1005, 0.79, 0.1312
model-1593639189, 1593639250.279, 0.85, 0.1109, 0.8, 0.1286
model-1593639189, 1593639250.324, 0.79, 0.1379, 0.85, 0.1119
model-1593639189, 1593639250.368, 0.89, 0.0923, 0.85, 0.1086
model-1593639189, 1593639250.413, 0.84, 0.1106, 0.83, 0.1091
model-1593639189, 1593639250.458, 0.84, 0.1109, 0.82, 0.1344
model-1593639189, 1593639250.501, 0.76, 0.1699, 0.85, 0.1046
model-1593639189, 1593639250.545, 0.77, 0.1406, 0.83, 0.12
model-1593639189, 1593639250.59, 0.8, 0.1437, 0.81, 0.1247
model-1593639189, 1593639250.623, 0.84, 0.1206, 0.86, 0.1057
model-1593639189, 1593639250.674, 0.86, 0.1044, 0.85, 0.1184
model-1593639189, 1593639250.72, 0.87, 0.0927, 0.8, 0.1144
model-1593639189, 1593639250.764, 0.88, 0.0899, 0.83, 0.1169
model-1593639189, 1593639250.81, 0.86, 0.1004, 0.71, 0.2141
model-1593639189, 1593639250.855, 0.85, 0.1085, 0.81, 0.1104
model-1593639189, 1593639250.899, 0.83, 0.1169, 0.8, 0.1323
model-1593639189, 1593639250.954, 0.85, 0.1022, 0.84, 0.0981
model-1593639189, 1593639250.999, 0.85, 0.1174, 0.8, 0.1331
model-1593639189, 1593639251.047, 0.88, 0.0925, 0.83, 0.1251
model-1593639189, 1593639251.09, 0.85, 0.0997, 0.79, 0.1317
model-1593639189, 1593639251.139, 0.86, 0.0996, 0.84, 0.1164
model-1593639189, 1593639251.191, 0.88, 0.1051, 0.88, 0.1007
model-1593639189, 1593639251.237, 0.93, 0.064, 0.82, 0.1245
model-1593639189, 1593639251.282, 0.88, 0.0943, 0.84, 0.1231
model-1593639189, 1593639251.326, 0.86, 0.1117, 0.88, 0.0869
model-1593639189, 1593639251.37, 0.88, 0.0976, 0.94, 0.0674
model-1593639189, 1593639251.414, 0.81, 0.1328, 0.82, 0.1212
model-1593639189, 1593639251.46, 0.87, 0.1193, 0.8, 0.1545
model-1593639189, 1593639251.503, 0.85, 0.1227, 0.82, 0.1451
model-1593639189, 1593639251.546, 0.86, 0.1056, 0.8, 0.1553
model-1593639189, 1593639251.592, 0.86, 0.107, 0.81, 0.1343
model-1593639189, 1593639251.636, 0.9, 0.0887, 0.83, 0.1203
model-1593639189, 1593639251.679, 0.91, 0.0719, 0.9, 0.1077
model-1593639189, 1593639251.725, 0.84, 0.1129, 0.86, 0.1092
model-1593639189, 1593639251.769, 0.87, 0.0872, 0.85, 0.1253
model-1593639189, 1593639251.813, 0.86, 0.103, 0.84, 0.1197
model-1593639189, 1593639251.859, 0.88, 0.0862, 0.88, 0.1047
model-1593639189, 1593639251.903, 0.87, 0.0805, 0.77, 0.193
model-1593639189, 1593639251.949, 0.92, 0.0724, 0.88, 0.1001
model-1593639189, 1593639252.005, 0.84, 0.115, 0.86, 0.0971
model-1593639189, 1593639252.049, 0.81, 0.1339, 0.84, 0.1225
model-1593639189, 1593639252.093, 0.86, 0.0954, 0.84, 0.1079
model-1593639189, 1593639252.14, 0.86, 0.1, 0.83, 0.1376
model-1593639189, 1593639252.184, 0.88, 0.0873, 0.84, 0.1262
model-1593639189, 1593639252.229, 0.84, 0.1072, 0.86, 0.1128
model-1593639189, 1593639252.276, 0.87, 0.1111, 0.84, 0.1167
model-1593639189, 1593639252.321, 0.86, 0.0902, 0.92, 0.0734
model-1593639189, 1593639252.366, 0.91, 0.0889, 0.91, 0.0793
model-1593639189, 1593639252.412, 0.88, 0.1026, 0.83, 0.1142
model-1593639189, 1593639252.456, 0.85, 0.0926, 0.83, 0.1133
model-1593639189, 1593639252.5, 0.88, 0.089, 0.82, 0.1259
model-1593639189, 1593639252.55, 0.85, 0.1069, 0.89, 0.0935
model-1593639189, 1593639252.593, 0.84, 0.1339, 0.85, 0.1013
model-1593639189, 1593639252.637, 0.84, 0.1225, 0.82, 0.119
model-1593639189, 1593639252.684, 0.85, 0.1093, 0.9, 0.0952
model-1593639189, 1593639252.728, 0.91, 0.0987, 0.8, 0.134
model-1593639189, 1593639252.771, 0.87, 0.1021, 0.84, 0.1089
model-1593639189, 1593639252.818, 0.91, 0.0581, 0.87, 0.0958
model-1593639189, 1593639252.861, 0.83, 0.1282, 0.85, 0.1133
model-1593639189, 1593639252.905, 0.84, 0.1015, 0.85, 0.1094
model-1593639189, 1593639252.953, 0.86, 0.0791, 0.87, 0.103
model-1593639189, 1593639253.006, 0.91, 0.0864, 0.86, 0.1241
model-1593639189, 1593639253.05, 0.9, 0.0755, 0.86, 0.0966
model-1593639189, 1593639253.096, 0.76, 0.1672, 0.82, 0.112
model-1593639189, 1593639253.14, 0.86, 0.0947, 0.88, 0.0954
model-1593639189, 1593639253.184, 0.87, 0.1122, 0.85, 0.1151
model-1593639189, 1593639253.23, 0.89, 0.092, 0.85, 0.113
model-1593639189, 1593639253.275, 0.89, 0.0799, 0.83, 0.1178
model-1593639189, 1593639253.32, 0.88, 0.0831, 0.77, 0.1501
model-1593639189, 1593639253.366, 0.82, 0.1245, 0.79, 0.1502
model-1593639189, 1593639253.41, 0.82, 0.1149, 0.84, 0.1077
model-1593639189, 1593639253.454, 0.84, 0.1314, 0.87, 0.0873
model-1593639189, 1593639253.5, 0.87, 0.0914, 0.84, 0.1121
model-1593639189, 1593639253.545, 0.85, 0.1001, 0.81, 0.131
model-1593639189, 1593639253.588, 0.87, 0.098, 0.88, 0.1026
model-1593639189, 1593639253.635, 0.87, 0.0989, 0.81, 0.1398
model-1593639189, 1593639253.679, 0.92, 0.0699, 0.86, 0.0921
model-1593639189, 1593639253.723, 0.85, 0.1147, 0.88, 0.1036
model-1593639189, 1593639253.77, 0.86, 0.117, 0.8, 0.1386
model-1593639189, 1593639253.815, 0.84, 0.1255, 0.83, 0.1137
model-1593639189, 1593639253.859, 0.85, 0.1176, 0.85, 0.1015
model-1593639189, 1593639253.915, 0.88, 0.0994, 0.81, 0.131
model-1593639189, 1593639253.966, 0.84, 0.1173, 0.81, 0.1207
model-1593639189, 1593639254.022, 0.86, 0.101, 0.82, 0.1208
model-1593639189, 1593639254.073, 0.82, 0.1468, 0.76, 0.1608
model-1593639189, 1593639254.118, 0.81, 0.114, 0.83, 0.1223
model-1593639189, 1593639254.162, 0.79, 0.1332, 0.81, 0.1579
model-1593639189, 1593639254.212, 0.86, 0.1069, 0.86, 0.1122
model-1593639189, 1593639254.257, 0.79, 0.1492, 0.77, 0.1683
model-1593639189, 1593639254.3, 0.83, 0.1152, 0.8, 0.1187
model-1593639189, 1593639254.347, 0.88, 0.1071, 0.88, 0.0853
model-1593639189, 1593639254.39, 0.87, 0.0938, 0.73, 0.183
model-1593639189, 1593639254.434, 0.92, 0.0676, 0.84, 0.0953
model-1593639189, 1593639254.481, 0.93, 0.0805, 0.89, 0.0876
model-1593639189, 1593639254.524, 0.86, 0.0894, 0.89, 0.0955
model-1593639189, 1593639254.568, 0.84, 0.1209, 0.83, 0.123
model-1593639189, 1593639254.614, 0.78, 0.1414, 0.84, 0.1055
model-1593639189, 1593639254.658, 0.84, 0.1136, 0.89, 0.0829
model-1593639189, 1593639254.703, 0.89, 0.0933, 0.87, 0.0926
model-1593639189, 1593639254.753, 0.86, 0.1125, 0.87, 0.0905
model-1593639189, 1593639254.797, 0.89, 0.0866, 0.86, 0.0988
model-1593639189, 1593639254.841, 0.83, 0.1022, 0.84, 0.1378
model-1593639189, 1593639254.888, 0.87, 0.088, 0.86, 0.0996
model-1593639189, 1593639254.931, 0.86, 0.1187, 0.86, 0.0861
model-1593639189, 1593639254.975, 0.85, 0.1216, 0.84, 0.1079
model-1593639189, 1593639255.024, 0.9, 0.0949, 0.86, 0.0912
model-1593639189, 1593639255.071, 0.93, 0.0719, 0.83, 0.1258
model-1593639189, 1593639255.115, 0.89, 0.0955, 0.82, 0.116
model-1593639189, 1593639255.16, 0.82, 0.1221, 0.88, 0.0857
model-1593639189, 1593639255.205, 0.87, 0.0793, 0.88, 0.101
model-1593639189, 1593639255.251, 0.91, 0.0736, 0.89, 0.0971
model-1593639189, 1593639255.298, 0.9, 0.0699, 0.88, 0.0758
model-1593639189, 1593639255.342, 0.88, 0.1141, 0.85, 0.1041
model-1593639189, 1593639255.385, 0.82, 0.1158, 0.72, 0.1572
model-1593639189, 1593639255.433, 0.88, 0.0879, 0.89, 0.0966
model-1593639189, 1593639255.477, 0.86, 0.1126, 0.87, 0.104
model-1593639189, 1593639255.521, 0.79, 0.143, 0.85, 0.1077
model-1593639189, 1593639255.567, 0.85, 0.1002, 0.82, 0.121
model-1593639189, 1593639255.611, 0.88, 0.0945, 0.85, 0.1281
model-1593639189, 1593639255.655, 0.82, 0.1195, 0.8, 0.1292
model-1593639189, 1593639255.702, 0.89, 0.0925, 0.92, 0.0618
model-1593639189, 1593639255.749, 0.85, 0.1207, 0.84, 0.122
model-1593639189, 1593639255.792, 0.84, 0.1069, 0.84, 0.118
model-1593639189, 1593639255.839, 0.89, 0.1132, 0.91, 0.083
model-1593639189, 1593639255.883, 0.84, 0.1238, 0.89, 0.065
model-1593639189, 1593639255.926, 0.83, 0.1157, 0.88, 0.0951
model-1593639189, 1593639255.972, 0.84, 0.0926, 0.87, 0.1034
model-1593639189, 1593639256.023, 0.81, 0.1126, 0.9, 0.075
model-1593639189, 1593639256.069, 0.85, 0.0985, 0.89, 0.0814
model-1593639189, 1593639256.12, 0.84, 0.1402, 0.89, 0.0901
model-1593639189, 1593639256.163, 0.91, 0.0818, 0.85, 0.1077
model-1593639189, 1593639256.207, 0.85, 0.1117, 0.87, 0.1096
model-1593639189, 1593639256.252, 0.88, 0.1035, 0.88, 0.0832
model-1593639189, 1593639256.295, 0.89, 0.0775, 0.84, 0.1091
model-1593639189, 1593639256.339, 0.84, 0.1118, 0.9, 0.0769
model-1593639189, 1593639256.385, 0.89, 0.0942, 0.77, 0.1498
model-1593639189, 1593639256.429, 0.76, 0.1538, 0.86, 0.0952
model-1593639189, 1593639256.473, 0.85, 0.1011, 0.86, 0.0812
model-1593639189, 1593639256.519, 0.8, 0.1428, 0.83, 0.1229
model-1593639189, 1593639256.563, 0.83, 0.1075, 0.88, 0.0933
model-1593639189, 1593639256.607, 0.87, 0.0881, 0.87, 0.0889
model-1593639189, 1593639256.653, 0.91, 0.079, 0.9, 0.0831
model-1593639189, 1593639256.697, 0.86, 0.0991, 0.88, 0.0954
model-1593639189, 1593639256.743, 0.88, 0.0939, 0.9, 0.0793
model-1593639189, 1593639256.789, 0.91, 0.0741, 0.87, 0.103
model-1593639189, 1593639256.833, 0.88, 0.0862, 0.8, 0.1477
model-1593639189, 1593639256.877, 0.87, 0.097, 0.9, 0.0909
model-1593639189, 1593639256.925, 0.85, 0.1089, 0.93, 0.0961
model-1593639189, 1593639256.969, 0.83, 0.1178, 0.85, 0.1189
model-1593639189, 1593639257.013, 0.86, 0.0979, 0.81, 0.1312
model-1593639189, 1593639257.065, 0.87, 0.0775, 0.83, 0.1158
model-1593639189, 1593639257.112, 0.83, 0.1104, 0.88, 0.086
model-1593639189, 1593639257.156, 0.84, 0.1097, 0.86, 0.1164
model-1593639189, 1593639257.203, 0.82, 0.1301, 0.85, 0.1118
model-1593639189, 1593639257.25, 0.83, 0.1231, 0.8, 0.1337
model-1593639189, 1593639257.294, 0.84, 0.11, 0.84, 0.114
model-1593639189, 1593639257.341, 0.82, 0.1386, 0.82, 0.1077
model-1593639189, 1593639257.384, 0.88, 0.0918, 0.86, 0.1037
model-1593639189, 1593639257.428, 0.83, 0.1413, 0.78, 0.173
model-1593639189, 1593639257.474, 0.91, 0.0882, 0.76, 0.1759
model-1593639189, 1593639257.521, 0.78, 0.137, 0.82, 0.1332
model-1593639189, 1593639257.567, 0.89, 0.0783, 0.88, 0.1102
model-1593639189, 1593639257.616, 0.82, 0.1058, 0.82, 0.1173
model-1593639189, 1593639257.66, 0.86, 0.1098, 0.86, 0.1161
model-1593639189, 1593639257.706, 0.85, 0.1166, 0.8, 0.1542
model-1593639189, 1593639257.755, 0.87, 0.1127, 0.88, 0.0871
model-1593639189, 1593639257.799, 0.81, 0.1341, 0.79, 0.1447
model-1593639189, 1593639257.843, 0.82, 0.1229, 0.88, 0.1004
model-1593639189, 1593639257.891, 0.89, 0.0795, 0.82, 0.1385
model-1593639189, 1593639257.936, 0.83, 0.1091, 0.92, 0.0639
model-1593639189, 1593639257.98, 0.81, 0.1333, 0.88, 0.1064
model-1593639189, 1593639258.027, 0.88, 0.0962, 0.8, 0.1256
model-1593639189, 1593639258.076, 0.89, 0.0935, 0.89, 0.0897
model-1593639189, 1593639258.124, 0.91, 0.0744, 0.88, 0.0965
model-1593639189, 1593639258.173, 0.87, 0.0932, 0.83, 0.1395
model-1593639189, 1593639258.22, 0.82, 0.114, 0.9, 0.0826
model-1593639189, 1593639258.264, 0.9, 0.0758, 0.85, 0.1081
model-1593639189, 1593639258.31, 0.83, 0.1281, 0.85, 0.1039
model-1593639189, 1593639258.354, 0.89, 0.0858, 0.87, 0.0963
model-1593639189, 1593639258.397, 0.82, 0.1174, 0.82, 0.1152
model-1593639189, 1593639258.444, 0.91, 0.0611, 0.84, 0.1005
model-1593639189, 1593639258.487, 0.84, 0.1143, 0.76, 0.1261
